0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.0029708834,-0.6374752,-0.15559085,0.009448891,-0.671795,-0.14337671,0.010775109,-0.6714806,-0.13705602,0.010363934,-0.67323864,-0.1485783,-0.020663653,-0.66911227,-0.13095829,-0.020835325,-0.6686126,-0.13363175,-0.02056957,-0.6711234,-0.13252005,0.079889506,-0.6599665,-0.063780725,-0.057718158,-0.6492354,-0.02008689,0.03219311,-0.6135896,-0.1208546,-0.011439685,-0.6089462,-0.115072265,0.17757733,-0.4810441,-0.052965846,-0.13583225,-0.46159086,0.02052098,0.19736692,-0.28866196,-0.13113248,-0.16417256,-0.19955467,0.05001209,0.01614752,-0.31693137,-0.2394555,-0.22192588,-0.007675348,-0.047001716,-0.03541931,-0.2826544,-0.271221,-0.22933884,0.06655463,-0.06140757,-0.0714957,-0.31811765,-0.26239416,-0.20575574,0.05553973,-0.08158801,-0.011373795,-0.3179625,-0.23682922,-0.20517088,0.009501564,-0.038949955,0.11328013,0.0012246758,-0.0045956937,-0.1134668,-0.0019857807,0.0067896154,0.07197022,0.42392984,-0.0666671,-0.17305748,0.3729084,-0.040854316,0.10165665,0.7561091,0.06749859,-0.1564466,0.7145179,0.09652708,0.11052977,0.80146426,0.08051467,-0.1580525,0.75734097,0.102445744,0.1331387,0.87550545,-0.034640387,-0.18532467,0.8395278,-0.006789205
-0.002527998,-0.6358245,-0.14290527,0.010214452,-0.67040336,-0.13057831,0.010951335,-0.66989625,-0.12439358,0.0106715085,-0.6715862,-0.13522331,-0.019167727,-0.66764975,-0.11619379,-0.020140246,-0.66692215,-0.1205675,-0.0199142,-0.66919756,-0.11850182,0.08224545,-0.66014045,-0.05360542,-0.054252442,-0.64754313,-0.007521275,0.03241793,-0.6128009,-0.108735144,-0.010447367,-0.6079,-0.102760695,0.17785776,-0.4822399,-0.049194507,-0.12643485,-0.4618438,0.037029155,0.18743864,-0.3026152,-0.13643093,-0.14506419,-0.19831651,0.06086314,0.005376718,-0.34851667,-0.23974216,-0.20910397,-0.006248749,-0.03852126,-0.045733914,-0.3263047,-0.26846343,-0.21577376,0.066992894,-0.050795797,-0.080458336,-0.36122897,-0.25780234,-0.1944996,0.058125958,-0.070992135,-0.023064133,-0.35444006,-0.23588742,-0.1930947,0.011367224,-0.030963305,0.11280716,0.0016660469,-0.007178848,-0.112962395,-0.002373381,0.009332646,0.069850415,0.4245446,-0.06748367,-0.17370434,0.3720151,-0.037236318,0.101298384,0.7562445,0.06444221,-0.15816158,0.715164,0.09489574,0.111241944,0.80152714,0.07698146,-0.1600132,0.7579168,0.10087232,0.13068837,0.8760058,-0.04022186,-0.18493788,0.84234697,-0.009820709
-0.002883722,-0.63372535,-0.12738821,0.009268421,-0.66878706,-0.115605414,0.010043775,-0.66772425,-0.110244796,0.009958839,-0.6697046,-0.11861594,-0.020072883,-0.6656314,-0.09923125,-0.02018042,-0.66508543,-0.10496285,-0.020638902,-0.6665648,-0.10140685,0.08427172,-0.65988386,-0.040475182,-0.051965743,-0.6459589,0.0065585454,0.03159368,-0.61170673,-0.09452404,-0.010748175,-0.6066289,-0.08715404,0.17587823,-0.48385116,-0.04398787,-0.11579922,-0.46047285,0.056250896,0.16964,-0.31780475,-0.13853571,-0.12800696,-0.19729996,0.07336226,-0.005275732,-0.3738542,-0.22987707,-0.1900185,-0.007878692,-0.032567605,-0.055369217,-0.36060736,-0.25872582,-0.20004931,0.06496638,-0.042566974,-0.08687036,-0.399342,-0.24631591,-0.18355979,0.056707058,-0.066517815,-0.03276156,-0.38406995,-0.22681881,-0.17684737,0.010305922,-0.031030588,0.11220878,0.001614561,-0.0105559975,-0.1123536,-0.0022656224,0.011751031,0.06951039,0.42399812,-0.06786522,-0.17095612,0.37238967,-0.03361096,0.102149755,0.7549771,0.06283261,-0.1574448,0.71674854,0.08960648,0.11343132,0.8004414,0.07260768,-0.15901399,0.7590382,0.09542244,0.12874253,0.87474567,-0.043503653,-0.18220094,0.8458915,-0.015889613
-0.00513812,-0.6313676,-0.11021601,0.0072781295,-0.66695565,-0.10013215,0.0071072266,-0.6656596,-0.09511489,0.0076811886,-0.6674887,-0.10155714,-0.021465559,-0.6634229,-0.08320563,-0.02143322,-0.66267604,-0.08816854,-0.022243945,-0.66361344,-0.08444515,0.084216826,-0.65950865,-0.02619329,-0.050558247,-0.6439265,0.021142893,0.030143049,-0.61055887,-0.079708986,-0.012234464,-0.6053135,-0.071394406,0.17312965,-0.486054,-0.038796596,-0.105301484,-0.46016592,0.07535377,0.15531243,-0.3334026,-0.14118628,-0.1099462,-0.19730857,0.08514081,-0.017588168,-0.39970174,-0.2182569,-0.17256002,-0.011871065,-0.025066413,-0.06594474,-0.3929048,-0.24593325,-0.18047526,0.058210876,-0.032380585,-0.096066296,-0.42739537,-0.23199227,-0.16986856,0.050447658,-0.056445867,-0.044092216,-0.41336602,-0.21601409,-0.16025755,0.005441973,-0.026444035,0.11134766,0.0014914838,-0.014094163,-0.111520864,-0.0020534534,0.015067763,0.06875642,0.42430988,-0.06841618,-0.16748473,0.37328318,-0.027381485,0.102642186,0.7545355,0.064288445,-0.15597516,0.7179218,0.09086398,0.11557452,0.79998547,0.072930396,-0.15662609,0.7604661,0.09661103,0.12929736,0.87404066,-0.04331465,-0.17704482,0.84984946,-0.013363062
-0.0061260196,-0.63008213,-0.094390534,0.0072803055,-0.66577667,-0.08516397,0.0058146515,-0.6644837,-0.07976312,0.0062224357,-0.666305,-0.08625596,-0.021506773,-0.661657,-0.068885855,-0.021422954,-0.66094315,-0.07279583,-0.021938998,-0.6623357,-0.06898678,0.08466369,-0.6590973,-0.0129047455,-0.048032682,-0.6424824,0.033376843,0.029873842,-0.60999155,-0.06655625,-0.011961497,-0.60427356,-0.057340242,0.1711584,-0.48777357,-0.031568687,-0.096702345,-0.46111608,0.090216935,0.1445495,-0.35388377,-0.14069608,-0.096067384,-0.20036341,0.09302265,-0.024977926,-0.43264398,-0.20409045,-0.15606429,-0.019501304,-0.016493617,-0.071960375,-0.43036634,-0.22999862,-0.15857719,0.046372328,-0.02222989,-0.10164124,-0.4552157,-0.21377836,-0.15296009,0.037792798,-0.04557567,-0.050591756,-0.4468923,-0.20097198,-0.14375792,-0.0034213497,-0.017234506,0.11004608,0.0017385312,-0.017288357,-0.11028583,-0.0021599538,0.018450182,0.06756445,0.42497778,-0.06780247,-0.1609326,0.37506014,-0.018006394,0.10257341,0.7557957,0.065851554,-0.1516335,0.7201753,0.09785569,0.11777436,0.8002419,0.0745098,-0.15202457,0.7634328,0.103188775,0.13121365,0.8741044,-0.04285304,-0.16983533,0.85304916,-0.0033541094
-0.006010497,-0.6296371,-0.08107505,0.0076293536,-0.6654236,-0.07161822,0.005440531,-0.6646535,-0.06624546,0.0062972447,-0.6658599,-0.07264985,-0.020443507,-0.66063434,-0.056898165,-0.0202505,-0.6602111,-0.05962542,-0.021084344,-0.6619667,-0.056460235,0.08564539,-0.6592017,-0.00041864382,-0.045015182,-0.64215094,0.044076305,0.030460455,-0.6103204,-0.055168044,-0.010451646,-0.6039166,-0.045089077,0.16917267,-0.49006045,-0.022528164,-0.088431135,-0.46277547,0.10103146,0.13412993,-0.3763335,-0.13879566,-0.08547104,-0.20552039,0.100480966,-0.03049642,-0.4640525,-0.18803525,-0.14217438,-0.031028362,-0.007829897,-0.07721377,-0.46334323,-0.21273106,-0.1400255,0.029902274,-0.012958464,-0.10532253,-0.47985232,-0.19412284,-0.14039616,0.019876538,-0.03627448,-0.0551387,-0.47606358,-0.18323956,-0.12977314,-0.016562039,-0.009021887,0.108527325,0.0021591892,-0.01974554,-0.10880195,-0.0024362428,0.021013372,0.066798024,0.42512524,-0.0665453,-0.15278545,0.3776226,-0.0086612245,0.10470072,0.7567771,0.06655677,-0.14370935,0.72385454,0.10405921,0.121872626,0.8001988,0.07565737,-0.14400506,0.7676886,0.109235324,0.13400227,0.8736149,-0.0423362,-0.16065356,0.8567915,0.0062177074
-0.0054238094,-0.6299808,-0.06918202,0.007938809,-0.66614807,-0.05917598,0.00552181,-0.66545546,-0.054466657,0.006407654,-0.6662497,-0.059604544,-0.02040502,-0.6607374,-0.04651044,-0.01899138,-0.6611484,-0.048424397,-0.02090126,-0.66249037,-0.0453959,0.08642348,-0.6599435,0.011022562,-0.04236426,-0.6433856,0.0523302,0.030795991,-0.61157244,-0.043502476,-0.009613844,-0.6050363,-0.033418197,0.16602494,-0.49367708,-0.014307736,-0.082413025,-0.4635733,0.10964841,0.123189606,-0.3997513,-0.13677347,-0.079062924,-0.210181,0.10842518,-0.03678919,-0.4924118,-0.17260382,-0.13314587,-0.045236364,-0.002730255,-0.083801426,-0.49449053,-0.19560689,-0.1297841,0.010812054,-0.008409819,-0.110575594,-0.50833476,-0.17167322,-0.13673306,-0.0004826424,-0.032042935,-0.05991816,-0.50604963,-0.1637566,-0.12219007,-0.031326644,-0.005523819,0.10721218,0.0022168981,-0.022433842,-0.10751705,-0.00237827,0.02297558,0.06742543,0.42471233,-0.06620016,-0.14357673,0.3803053,-0.0012713792,0.10860049,0.7557589,0.06996584,-0.13322046,0.7267773,0.108967714,0.12811486,0.7984887,0.07901252,-0.13373539,0.7703285,0.11458522,0.13834117,0.87147194,-0.036553424,-0.15037411,0.8602946,0.014374095
-0.005909236,-0.6323161,-0.06069342,0.0073581813,-0.6689781,-0.05015274,0.0044354443,-0.66752124,-0.045896277,0.0056138528,-0.6685638,-0.049715966,-0.021123856,-0.6625918,-0.039170712,-0.019696238,-0.66380686,-0.04018346,-0.02159539,-0.664475,-0.037435614,0.086061716,-0.66190326,0.020278335,-0.040625587,-0.6453264,0.05851538,0.030654026,-0.614174,-0.034623865,-0.009764831,-0.60763586,-0.025203109,0.16248043,-0.49789453,-0.0068449224,-0.078185394,-0.46585166,0.11531065,0.11252182,-0.42571595,-0.13431513,-0.07340868,-0.21559848,0.11613326,-0.04176789,-0.52226335,-0.15516682,-0.12559728,-0.061715957,0.0065318225,-0.08833484,-0.5241875,-0.1762166,-0.1203656,-0.009594667,0.0011496929,-0.1137563,-0.5334245,-0.14674416,-0.13275641,-0.022763556,-0.023987016,-0.064227544,-0.53402096,-0.14613132,-0.11658538,-0.049558118,0.00066331786,0.10577869,0.0022790297,-0.024062103,-0.10612712,-0.002385983,0.023645248,0.068604365,0.42430156,-0.06446559,-0.13340504,0.38255432,0.007182626,0.111138545,0.7559768,0.07217373,-0.12207073,0.7297271,0.11419786,0.13141519,0.7977531,0.08171039,-0.1221692,0.77364767,0.12098791,0.14232348,0.8697742,-0.03168126,-0.13858525,0.8629945,0.022303464
-0.0059548747,-0.6370884,-0.05461067,0.0070777084,-0.6742886,-0.043217536,0.0037360236,-0.6722927,-0.039178587,0.0052520256,-0.6733842,-0.04242519,-0.021540299,-0.66726685,-0.03331324,-0.020175003,-0.66878235,-0.03409527,-0.022024602,-0.6690862,-0.031070752,0.0856991,-0.66496134,0.02818104,-0.039503794,-0.64887255,0.06349151,0.029821698,-0.61825997,-0.02810484,-0.00994312,-0.6122389,-0.019339502,0.15902598,-0.50262094,0.0031331347,-0.07588123,-0.46870428,0.11889566,0.10796299,-0.45823294,-0.12665446,-0.070363946,-0.22255212,0.12174955,-0.043968648,-0.5552721,-0.13282175,-0.122627705,-0.07579541,0.018851956,-0.089687034,-0.5539468,-0.15227915,-0.11585735,-0.027472898,0.012185961,-0.11355306,-0.5585003,-0.119156495,-0.12897307,-0.041063223,-0.012354699,-0.06482717,-0.5596081,-0.12393722,-0.11207912,-0.06480816,0.008554847,0.104658835,0.0022886873,-0.023944423,-0.10484767,-0.0025056342,0.023216028,0.07192979,0.42308617,-0.061620224,-0.122428186,0.38409996,0.01387198,0.116651304,0.75716984,0.07040306,-0.10844702,0.7319104,0.11812862,0.13669376,0.79811627,0.080674134,-0.10777372,0.7767688,0.12509434,0.14875017,0.8687622,-0.031914286,-0.1258318,0.8645945,0.02901165
-0.00437524,-0.6432903,-0.05063862,0.008355947,-0.6807406,-0.037970588,0.005927699,-0.67862767,-0.034765985,0.006618974,-0.6795904,-0.038023654,-0.01942567,-0.6732602,-0.029641865,-0.018601598,-0.6753833,-0.030001884,-0.019930938,-0.67536175,-0.026762012,0.08505414,-0.6683266,0.03505223,-0.03841236,-0.653498,0.06610026,0.029877996,-0.62365645,-0.024229942,-0.008693008,-0.61788505,-0.015755009,0.15487537,-0.50758785,0.012651047,-0.07568218,-0.47171915,0.12076377,0.103030145,-0.48907554,-0.11859708,-0.07035802,-0.23105276,0.12538297,-0.045629106,-0.5807346,-0.107211344,-0.120715976,-0.08876792,0.030626526,-0.088366136,-0.5760041,-0.12677312,-0.11198428,-0.043283693,0.021563297,-0.1111351,-0.57821524,-0.09348299,-0.12428213,-0.055947997,-0.0032439898,-0.06368004,-0.5808715,-0.10029988,-0.10922967,-0.07797224,0.016833324,0.103705786,0.0024270013,-0.023877772,-0.10386388,-0.0027843728,0.022475656,0.07509009,0.42226607,-0.057974156,-0.114418425,0.38537732,0.017860118,0.119974144,0.7586502,0.07021434,-0.09934025,0.73442656,0.120218314,0.1402148,0.79934216,0.080858156,-0.09864027,0.77977765,0.12722886,0.154209,0.8687791,-0.029684534,-0.11587266,0.8656384,0.032793045
